date,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm h,Mean Wind SpeedKm h,Max Gust SpeedKm h,Precipitationmm,CloudCover,Events,WindDirDegrees
2015-4-30,22,16,11,11,9,7,94,66,43,1025,1020,1006,16,11,6,26,10,,83,6,Rain,89
2015-5-1,23,17,12,10,8,2,88,56,25,1027,1021,1005,19,13,8,29,10,,0,3,,7
2015-5-2,22,17,12,11,8,6,82,61,35,1027,1022,1007,18,10,6,24,11,,0,6,Rain,254
2015-5-3,25,18,12,12,9,3,82,57,28,1027,1021,1004,16,10,8,19,6,,184,5,Rain-Thunderstorm,90
2015-5-4,26,19,13,13,11,7,88,63,32,1027,1022,1003,16,10,5,53,8,53,6,5,Rain-Thunderstorm,148
2015-5-5,27,20,14,12,10,6,77,58,28,1027,1022,1004,16,11,10,50,10,52,95,5,Rain-Thunderstorm,106
2015-5-6,26,19,13,12,9,3,88,60,24,1030,1022,1004,19,12,6,47,11,52,133,5,Rain,62
2015-5-7,26,19,13,13,9,5,94,61,28,1029,1023,1005,24,15,4,58,10,47,44,4,Rain-Thunderstorm,43
2015-5-8,27,20,14,12,9,4,82,55,26,1028,1022,1004,24,16,8,37,11,,70,5,Rain-Thunderstorm,119
2015-5-9,27,21,15,12,8,0,72,47,17,1027,1020,1002,24,18,16,19,8,,0,4,,68
2015-5-10,27,20,14,10,8,4,72,46,23,1027,1020,1002,24,12,10,37,10,47,44,4,Rain-Thunderstorm,67
2015-5-11,27,20,14,12,8,5,72,49,24,1027,1020,1002,24,14,10,35,11,,32,6,Rain-Thunderstorm,52
2015-5-12,25,19,13,12,10,8,94,62,34,1030,1023,1004,16,11,6,39,14,37,546,6,Rain-Thunderstorm,1
2015-5-13,23,18,13,12,11,7,88,71,38,1030,1025,1008,13,9,6,27,10,35,89,7,Rain-Thunderstorm,2
2015-5-14,23,18,14,13,10,5,88,61,33,1029,1024,1006,19,11,8,39,10,,57,6,Rain,322
